published_at,source,author,title,description,content,url,date
2026-04-10 12:00:00+00:00,Tom's Hardware UK,"editors@tomshardware.com (Jowi Morales) , Jowi Morales",30 years of Lexar: What a look inside its R&D labs and factory reveals about its plans for an AI-ready future,Lexar toured us around its R&D labs and production facilities to see how it's building storage solutions for today and tomorrow.,"Lexar recently invited Tom’s Hardware, along with several other journalists, to visit its Shenzhen office, which sits north of Hong Kong, as well as its research and development facilities at Zhongsh… [+13574 chars]",https://www.tomshardware.com/pc-components/storage/30-years-of-lexar-what-a-look-inside-its-r-and-d-labs-and-factory-reveals-about-its-plans-for-an-ai-ready-future,4/10/26
2026-04-10 11:55:21+00:00,TelecomTV,James Pearce,"SKT teams up with Arm, Rebellions to develop AI inference server",SK Telecom is to jointly develop inference servers with chip firms Arm and Rebellions that are suited for sovereign AI and telco datacentre deploymentsThe serv…,"SK Telecom (SKT) has struck a partnership with semiconductor firms Arm and Rebellions to build AI inference solutions combining CPU and AI accelerator chip technologies.
The memorandum of understand… [+3718 chars]",https://www.telecomtv.com/content/ai/skt-teams-up-with-arm-rebellions-to-develop-ai-inference-server-55272/,4/10/26
2026-04-10 09:46:44+00:00,Ibtimes.com.au,Daniel Lee,10 Best AI Chip Makers in 2026: NVIDIA Dominates AI Chip Race as Market Surges Toward $500 Billion Milestone,"SAN FRANCISCO — NVIDIA Corp. solidified its commanding lead in the exploding artificial intelligence chip sector in early 2026, capturing roughly 80-85% of the AI accelerator market while the broader AI semiconductor industry hurtled toward half a trillion do…","SAN FRANCISCO — NVIDIA Corp. solidified its commanding lead in the exploding artificial intelligence chip sector in early 2026, capturing roughly 80-85% of the AI accelerator market while the broader… [+8971 chars]",https://www.ibtimes.com.au/10-best-ai-chip-makers-2026-nvidia-dominates-ai-chip-race-market-surges-toward-500-billion-1866051,4/10/26
2026-04-09 20:49:00+00:00,Barchart.com,Wajeeh Khan,"As Amazon Takes on Chipmakers, Should You Buy AMZN Stock Here?",Amazon stock pushed higher as the company revealed plans of selling AI chips and announces $25 billion data center investment in Mississippi. Here’s why...,"Amazon (AMZN) shares ripped higher on Thursday after CEO Andy Jassy said the company could start selling artificial intelligence (AI) chips directly to third parties.
Adding to momentum on April 9 w… [+2798 chars]",https://www.barchart.com/story/news/1230176/as-amazon-takes-on-chipmakers-should-you-buy-amzn-stock-here,4/9/26
2026-04-09 19:02:38+00:00,The Next Web,Ana Maria Constantin,Google Cloud deepens AI infrastructure partnership with Intel across Xeon and custom chips,In short: Google Cloud and Intel have announced a deepened multi-year AI infrastructure partnership covering both CPU deployment and custom chip co-development. Google Cloud will continue adopting Intel’s Xeon 6 processors across its global infrastructure for…,In short: Google Cloud and Intel have announced a deepened multi-year AI infrastructure partnership covering both CPU deployment and custom chip co-development. Google Cloud will continue adopting In… [+8074 chars],https://thenextweb.com/news/revolut-uk-bank-licence-mobilisation-five-years/,4/9/26
2026-04-09 18:30:46+00:00,The Next Web,Alina Maria Stan,"Amazon’s chip business could be worth $50 billion, Jassy says, and he hints it may sell them externally","In short: Andy Jassy’s annual letter to shareholders, published on 9 April 2026, reveals that Amazon’s custom chip business, covering Graviton, Trainium, and Nitro, generates more than $20 billion in annualised revenue growing at triple-digit rates year-on-ye…","In short: Andy Jassys annual letter to shareholders, published on 9 April 2026, reveals that Amazons custom chip business, covering Graviton, Trainium, and Nitro, generates more than $20 billion in a… [+7063 chars]",https://thenextweb.com/news/amazon-custom-chips-jassy-letter-fifty-billion-trainium/,4/9/26
2026-04-09 17:19:10+00:00,Substack.com,Dr. Ian Cutress,An Interview with Pat Gelsinger,Investing in Startups and Pushing the Boundaries,There are only a handful of people in the semiconductor industry who can genuinely claim to have lived through nearly every major shift in modern compute from the inside. Pat Gelsinger is one of them… [+55801 chars],https://morethanmoore.substack.com/p/an-interview-with-pat-gelsinger-2026,4/9/26
2026-04-09 16:30:54+00:00,TechRadar,"waynewilliams@onmail.com (Wayne Williams) , Wayne Williams",Could AMD's former foundry be quietly building up to become a major Arm — and AMD — rival?,Could AMD’s former foundry be assembling a RISC-V lineup to challenge Arm licensing?,<ul><li>Codasip sale fuels speculation about GlobalFoundries expanding RISC-V processor capabilities</li><li>Studio licensing strengthens case for customized silicon alongside manufacturing services<… [+3758 chars],https://www.techradar.com/pro/could-amds-former-foundry-be-quietly-building-up-to-become-a-major-arm-and-amd-rival,4/9/26
2026-04-09 15:15:00+00:00,Gizmodo.com,Kyle Barr,Laptops Are About to Get Very Exciting Again… Thanks to Nvidia,"Nvidia is about to throw another wrench into laptops led by Intel, AMD, and Qualcomm.",Nvidia is gearing up to throw the entire laptop scene out of wack. Eagle-eyed leakers spotted a listing for a supposed Nvidia N1 chip housed on an engineering motherboard listed on the Chinese-langua… [+3027 chars],https://gizmodo.com/laptops-are-about-to-get-very-exciting-again-thanks-to-nvidia-2000744490,4/9/26
2026-04-09 14:28:35+00:00,Yahoo Entertainment,Daniel Howley,"Amazon CEO Jassy says company could sell AI chips, raising stakes for Nvidia, AMD",Amazon CEO Andy Jassy laid out plans to potentially sell AI chips and robots in his annual shareholder newsletter.,"Amazon (AMZN) CEO Andy Jassy released his annual shareholder newsletter on Thursday, outlining the companys approach to AI and indicating that Amazon is thinking about selling its own AI processors t… [+3825 chars]",https://finance.yahoo.com/sectors/technology/article/amazon-ceo-jassy-says-company-could-sell-ai-chips-raising-stakes-for-nvidia-amd-142835117.html,4/9/26
2026-04-09 14:07:27+00:00,TelecomTV,Ray Le Maistre,Deep Networking specialist raises $125m,Aria Networks was formed 15 months ago with the aim of developing a networking system specifically for AI workloads It has already commercially launched its AI…,"Palo Alto, California-based Aria Networks has launched an AI-native datacentre networking system, dubbed the Deep Networking platform, that it claims can support AI training and inference in a differ… [+7221 chars]",https://www.telecomtv.com/content/next-gen-telco-infra/deep-networking-specialist-raises-125m-55267/,4/9/26
2026-04-09 14:05:35+00:00,TidBITS,Rich Mogull,What Anthropic’s Mythos and Project Glasswing Mean for Your Apple Devices,"AI is accelerating the discovery of security vulnerabilities, transforming the landscape of digital security. But Apple users are in a good spot, thanks to Apple’s focus on security and control over the entire ecosystem. TidBITS Security Editor Rich Mogull ex…","Anthropic, the company behind the Claude AI chatbot, made two security announcements that were shocking for many but seen as inevitable by those of us working in AI security. First, it announced Myth… [+13287 chars]",https://tidbits.com/2026/04/09/what-anthropics-mythos-and-project-glasswing-mean-for-your-apple-devices/,4/9/26
2026-04-09 13:34:00+00:00,Techtarget.com,,Oracle's Sudha Raghavan on AI's infrastructure renaissance,"In this episode of IT Ops Query, Sudha Raghavan, senior vice president at OCI, talks AI infrastructure and the innovation opportunities it creates across cloud and data center.","Transcript - Oracle's Sudha Raghavan on AI's infrastructure renaissanceBeth Pariseau: From Informa TechTarget, I'm Beth Pariseau, and this is IT Ops Query.
This podcast distills the signal from the … [+22974 chars]",https://www.techtarget.com/searchitoperations/video/Oracles-Sudha-Raghavan-on-AIs-infrastructure-renaissance,4/9/26
2026-04-16 18:00:51+00:00,Wccftech,Hassan Mujtaba,TSMC’s CEO Calls Intel a Formidable Competitor but Says No Shortcuts Exist in the Foundry Game,"TSMC, in its Q1 2026 earnings call, talked a bit about Intel as a competitor in the foundry business while stating the benefits of its A14 process node. TSMC Posts Record Revenues But Acknowledges Its Competitors & Their Respective Technologies Good For The I…","TSMC, in its Q1 2026 earnings call, talked a bit about Intel as a competitor in the foundry business while stating the benefits of its A14 process node.
For Q1 FY26, TSMC is reporting a revenue of $… [+6204 chars]",https://wccftech.com/tsmc-calls-intel-formidable-competitor-emib-attractive-technology/,4/16/26
2026-04-16 17:30:00+00:00,Hot Hardware,Zak Killian,Intel Could Extend LGA1700 Socket With Another Raptor Lake Refresh,"Despite being labeled ""very preliminary info"" and advised not to report on it, this information is so peculiar that we had to drop a post about it. Here's the story: regular and usually reliable Intel leaker Jaykihn claims that Intel is ""planning another Rapt…","Despite being labeled ""very preliminary info"" and advised not to report on it, this information is so peculiar that we had to drop a post about it. Here's the story: regular and usually reliable Inte… [+3315 chars]",https://hothardware.com/news/intel-raptor-lake-refresh-the-third,4/16/26
2026-04-16 17:25:29+00:00,Wccftech,Rohail Saleem,Apple’s New Performance Cores Within The M5 Pro Chip Are Outcompeting Similar Cores Within Intel’s Panther Lake Chips,"Apple silicon has truly come of age, and if any skeptic still requires an incontrovertible proof, look no further than the performance cores within the new M5 Pro chips, which are now going toe-to-toe with similar cores within Intel's Panther Lake chips, but …","Apple silicon has truly come of age, and if any skeptic still requires an incontrovertible proof, look no further than the performance cores within the new M5 Pro chips, which are now going toe-to-to… [+2009 chars]",https://wccftech.com/apples-new-performance-cores-within-the-m5-pro-chip-are-outcompeting-similar-cores-within-intels-panther-lake-chips/,4/16/26
2026-04-16 17:15:57+00:00,Gizmodo.com,Kyle Barr,The Next Surface PCs May Not Be the Big Upgrades You Hoped for,Expect Microsoft's next Surface Pro and Surface Laptops to cost more for a simple refresh.,Price hikes have soured the mood of todays slate of Surface PCs. It seems inevitable that whatever comes next from Microsofts cult-favorite Surface brand may be even more expensive. If you were hopin… [+2899 chars],https://gizmodo.com/next-surface-pcs-may-not-be-the-big-upgrades-you-hoped-for-2000747499,4/16/26
2026-04-16 16:52:18+00:00,Slashdot.org,feedfeeder,Intel launches new Core Series 3 chips for mainstream laptops,"Intel has unveiled its new Core Series 3 chips, the official title for its Wildcat Lake-codenamed series intended for mainstream and value-oriented laptops. Built using the same Intel 18A process as its Core Ultra Series 3 chips, they’re significantly more po…","Intel has unveiled its new Core Series 3 chips, the official title for its Wildcat Lake-codenamed series intended for mainstream and value-oriented laptops. Built using the same Intel 18A process as … [+1596 chars]",https://slashdot.org/firehose.pl?op=view&amp;id=181728976,4/16/26
2026-04-16 16:48:36+00:00,Liliputing,Brad Linder,Intel launches Core Series 3 “Wildcat Lake” mobile chips for budget laptops and mini PCs,"Intel’s Wildcat Lake mobile processors are now available, with laptops, mini PCs, and all-in-one desktops powered by these new chips expect to begin rolling out over the coming weeks and months. As expected, Intel’s new chips are designed for budget computers…","Intel’s Wildcat Lake mobile processors are now available, with laptops, mini PCs, and all-in-one desktops powered by these new chips expect to begin rolling out over the coming weeks and months.
As … [+4246 chars]",https://liliputing.com/intel-launches-core-series-3-wildcat-lake-mobile-chips-for-budget-laptops-and-mini-pcs/,4/16/26
